# temp  energy   qhat_over_T3
  0.470000  10.515440   2.891093
  0.480000  10.515440   2.867335
  0.490000  10.515440   2.844572
  0.500000  10.515440   2.822036
  0.510000  10.515440   2.800220
  0.520000  10.515440   2.778812
  0.530000  10.515440   2.757857
  0.540000  10.515440   2.737497
  0.550000  10.515440   2.717351
  0.560000  10.515440   2.697950
  0.570000  10.515440   2.678559
  0.580000  10.515440   2.659986
  0.590000  10.515440   2.641358
  0.600000  10.515440   2.623448
  0.610000  10.515440   2.605644
  0.620000  10.515440   2.588354
  0.630000  10.515440   2.571316
  0.640000  10.515440   2.554608
  0.650000  10.515440   2.538286
  0.660000  10.515440   2.522126
  0.670000  10.515440   2.506471
  0.680000  10.515440   2.490830
  0.690000  10.515440   2.475777
  0.700000  10.515440   2.460646
  0.710000  10.515440   2.446056
  0.720000  10.515440   2.431511
  0.730000  10.515440   2.417359
  0.740000  10.515440   2.403365
  0.750000  10.515440   2.389627
  0.150000  12.049180   4.479320
  0.160000  12.049180   4.400020
  0.170000  12.049180   4.325078
  0.180000  12.049180   4.254650
  0.190000  12.049180   4.187603
  0.200000  12.049180   4.124168
  0.210000  12.049180   4.063783
  0.220000  12.049180   4.006016
  0.230000  12.049180   3.951300
  0.240000  12.049180   3.898252
  0.250000  12.049180   3.848115
  0.260000  12.049180   3.799339
  0.270000  12.049180   3.753009
  0.280000  12.049180   3.708045
  0.290000  12.049180   3.664977
  0.300000  12.049180   3.623381
  0.310000  12.049180   3.583140
  0.320000  12.049180   3.544527
  0.330000  12.049180   3.506764
  0.340000  12.049180   3.470809
  0.350000  12.049180   3.435253
  0.360000  12.049180   3.401464
  0.370000  12.049180   3.368063
  0.380000  12.049180   3.336130
  0.390000  12.049180   3.304768
  0.400000  12.049180   3.274494
  0.410000  12.049180   3.244987
  0.420000  12.049180   3.216211
  0.430000  12.049180   3.188381
  0.440000  12.049180   3.160968
  0.450000  12.049180   3.134679
  0.460000  12.049180   3.108506
  0.470000  12.049180   3.083502
  0.480000  12.049180   3.058587
  0.490000  12.049180   3.034662
  0.500000  12.049180   3.011003
  0.510000  12.049180   2.988070
  0.520000  12.049180   2.965570
  0.530000  12.049180   2.943554
  0.540000  12.049180   2.922128
  0.550000  12.049180   2.900959
  0.560000  12.049180   2.880526
  0.570000  12.049180   2.860153
  0.580000  12.049180   2.840580
  0.590000  12.049180   2.820998
  0.600000  12.049180   2.802124
  0.610000  12.049180   2.783390
  0.620000  12.049180   2.765172
  0.630000  12.049180   2.747226
  0.640000  12.049180   2.729624
  0.650000  12.049180   2.712413
  0.660000  12.049180   2.695388
  0.670000  12.049180   2.678874
  0.680000  12.049180   2.662384
  0.690000  12.049180   2.646491
  0.700000  12.049180   2.630546
  0.710000  12.049180   2.615137
  0.720000  12.049180   2.599790
  0.730000  12.049180   2.584845
  0.740000  12.049180   2.570074
  0.750000  12.049180   2.555566
  0.150000  13.582920   4.704891
  0.160000  13.582920   4.622373
  0.170000  13.582920   4.544728
  0.180000  13.582920   4.471670
  0.190000  13.582920   4.402064
  0.200000  13.582920   4.336374
  0.210000  13.582920   4.273598
  0.220000  13.582920   4.213872
  0.230000  13.582920   4.156913
  0.240000  13.582920   4.102132
  0.250000  13.582920   4.050001
  0.260000  13.582920   3.999557
  0.270000  13.582920   3.951452
  0.280000  13.582920   3.904871
  0.290000  13.582920   3.860197
  0.300000  13.582920   3.817051
  0.310000  13.582920   3.775347
  0.320000  13.582920   3.735237
  0.330000  13.582920   3.696125
  0.340000  13.582920   3.658740
  0.350000  13.582920   3.621915
  0.360000  13.582920   3.586798
  0.370000  13.582920   3.552186
  0.380000  13.582920   3.519004
  0.390000  13.582920   3.486468
  0.400000  13.582920   3.455029
  0.410000  13.582920   3.424372
  0.420000  13.582920   3.394499
  0.430000  13.582920   3.365569
  0.440000  13.582920   3.337113
  0.450000  13.582920   3.309747
  0.460000  13.582920   3.282584
  0.470000  13.582920   3.256556
  0.480000  13.582920   3.230685
  0.490000  13.582920   3.205783
  0.500000  13.582920   3.181190
  0.510000  13.582920   3.157324
  0.520000  13.582920   3.133918
  0.530000  13.582920   3.111006
  0.540000  13.582920   3.088696
  0.550000  13.582920   3.066670
  0.560000  13.582920   3.045374
  0.570000  13.582920   3.024174
  0.580000  13.582920   3.003765
  0.590000  13.582920   2.983390
  0.600000  13.582920   2.963711
  0.610000  13.582920   2.944191
  0.620000  13.582920   2.925201
  0.630000  13.582920   2.906487
  0.640000  13.582920   2.888131
  0.650000  13.582920   2.870177
  0.660000  13.582920   2.852427
  0.670000  13.582920   2.835182
  0.680000  13.582920   2.817992
  0.690000  13.582920   2.801385
  0.700000  13.582920   2.784752
  0.710000  13.582920   2.768656
  0.720000  13.582920   2.752635
  0.730000  13.582920   2.737019
  0.740000  13.582920   2.721589
  0.750000  13.582920   2.706434
  0.150000  15.116660   4.906567
  0.160000  15.116660   4.821312
  0.170000  15.116660   4.741388
  0.180000  15.116660   4.666084
  0.190000  15.116660   4.594305
  0.200000  15.116660   4.526739
  0.210000  15.116660   4.461910
  0.220000  15.116660   4.400561
  0.230000  15.116660   4.341683
  0.240000  15.116660   4.285468
  0.250000  15.116660   4.231639
  0.260000  15.116660   4.179805
  0.270000  15.116660   4.130200
  0.280000  15.116660   4.082267
  0.290000  15.116660   4.036242
  0.300000  15.116660   3.991776
  0.310000  15.116660   3.948837
  0.320000  15.116660   3.907468
  0.330000  15.116660   3.867226
  0.340000  15.116660   3.828619
  0.350000  15.116660   3.790747
  0.360000  15.116660   3.754490
  0.370000  15.116660   3.718860
  0.380000  15.116660   3.684622
  0.390000  15.116660   3.651103
  0.400000  15.116660   3.618663
  0.410000  15.116660   3.587053
  0.420000  15.116660   3.556246
  0.430000  15.116660   3.526373
  0.440000  15.116660   3.497041
  0.450000  15.116660   3.468759
  0.460000  15.116660   3.440768
  0.470000  15.116660   3.413863
  0.480000  15.116660   3.387182
  0.490000  15.116660   3.361451
  0.500000  15.116660   3.336067
  0.510000  15.116660   3.311411
  0.520000  15.116660   3.287229
  0.530000  15.116660   3.263567
  0.540000  15.116660   3.240496
  0.550000  15.116660   3.217743
  0.560000  15.116660   3.195714
  0.570000  15.116660   3.173802
  0.580000  15.116660   3.152685
  0.590000  15.116660   3.131630
  0.600000  15.116660   3.111267
  0.610000  15.116660   3.091087
  0.620000  15.116660   3.071423
  0.630000  15.116660   3.052065
  0.640000  15.116660   3.033067
  0.650000  15.116660   3.014470
  0.660000  15.116660   2.996095
  0.670000  15.116660   2.978228
  0.680000  15.116660   2.960445
  0.690000  15.116660   2.943228
  0.700000  15.116660   2.926008
  0.710000  15.116660   2.909313
  0.720000  15.116660   2.892723
  0.730000  15.116660   2.876530
  0.740000  15.116660   2.860542
  0.750000  15.116660   2.844824
