# temp  energy  qhat_over_T3
  0.150000  42.254240   6.009383
  0.170000  42.254240   5.874036
  0.190000  42.254240   5.751027
  0.210000  42.254240   5.638201
  0.230000  42.254240   5.533986
  0.250000  42.254240   5.437992
  0.270000  42.254240   5.348102
  0.290000  42.254240   5.263507
  0.310000  42.254240   5.183668
  0.330000  42.254240   5.108137
  0.350000  42.254240   5.036497
  0.370000  42.254240   4.968387
  0.390000  42.254240   4.903507
  0.410000  42.254240   4.841574
  0.430000  42.254240   4.782349
  0.450000  42.254240   4.725626
  0.470000  42.254240   4.671250
  0.490000  42.254240   4.619033
  0.510000  42.254240   4.568761
  0.530000  42.254240   4.520317
  0.550000  42.254240   4.473580
  0.570000  42.254240   4.428452
  0.590000  42.254240   4.384836
  0.610000  42.254240   4.342623
  0.630000  42.254240   4.301749
  0.650000  42.254240   4.262146
  0.670000  42.254240   4.223720
  0.690000  42.254240   4.186431
  0.710000  42.254240   4.150193
  0.730000  42.254240   4.114973
  0.750000  42.254240   4.080703
  0.150000  43.611820   6.083259
  0.170000  43.611820   5.946283
  0.190000  43.611820   5.821837
  0.210000  43.611820   5.707727
  0.230000  43.611820   5.602349
  0.250000  43.611820   5.505357
  0.270000  43.611820   5.414553
  0.290000  43.611820   5.329101
  0.310000  43.611820   5.248463
  0.330000  43.611820   5.172171
  0.350000  43.611820   5.099809
  0.370000  43.611820   5.031041
  0.390000  43.611820   4.965524
  0.410000  43.611820   4.902991
  0.430000  43.611820   4.843201
  0.450000  43.611820   4.785929
  0.470000  43.611820   4.731046
  0.490000  43.611820   4.678340
  0.510000  43.611820   4.627599
  0.530000  43.611820   4.578707
  0.550000  43.611820   4.531542
  0.570000  43.611820   4.486002
  0.590000  43.611820   4.441966
  0.610000  43.611820   4.399365
  0.630000  43.611820   4.358123
  0.650000  43.611820   4.318138
  0.670000  43.611820   4.279366
  0.690000  43.611820   4.241728
  0.710000  43.611820   4.205167
  0.730000  43.611820   4.169614
  0.750000  43.611820   4.135032
  0.150000  44.969400   6.154746
  0.170000  44.969400   6.016199
  0.190000  44.969400   5.890354
  0.210000  44.969400   5.775022
  0.230000  44.969400   5.668538
  0.250000  44.969400   5.570569
  0.270000  44.969400   5.478880
  0.290000  44.969400   5.392599
  0.310000  44.969400   5.311201
  0.330000  44.969400   5.234191
  0.350000  44.969400   5.161167
  0.370000  44.969400   5.091743
  0.390000  44.969400   5.025626
  0.410000  44.969400   4.962518
  0.430000  44.969400   4.902183
  0.450000  44.969400   4.844394
  0.470000  44.969400   4.789022
  0.490000  44.969400   4.735852
  0.510000  44.969400   4.684669
  0.530000  44.969400   4.635351
  0.550000  44.969400   4.587773
  0.570000  44.969400   4.541818
  0.590000  44.969400   4.497402
  0.610000  44.969400   4.454438
  0.630000  44.969400   4.412819
  0.650000  44.969400   4.372494
  0.670000  44.969400   4.333378
  0.690000  44.969400   4.295417
  0.710000  44.969400   4.258531
  0.730000  44.969400   4.222676
  0.750000  44.969400   4.187792
  0.150000  46.326980   6.223981
  0.170000  46.326980   6.083914
  0.190000  46.326980   5.956734
  0.210000  46.326980   5.840209
  0.230000  46.326980   5.732649
  0.250000  46.326980   5.633777
  0.270000  46.326980   5.541252
  0.290000  46.326980   5.454184
  0.310000  46.326980   5.372035
  0.330000  46.326980   5.294328
  0.350000  46.326980   5.220651
  0.370000  46.326980   5.150622
  0.390000  46.326980   5.083922
  0.410000  46.326980   5.020268
  0.430000  46.326980   4.959405
  0.450000  46.326980   4.901124
  0.470000  46.326980   4.845285
  0.490000  46.326980   4.791677
  0.510000  46.326980   4.740067
  0.530000  46.326980   4.690331
  0.550000  46.326980   4.642351
  0.570000  46.326980   4.596023
  0.590000  46.326980   4.551245
  0.610000  46.326980   4.507910
  0.630000  46.326980   4.465956
  0.650000  46.326980   4.425292
  0.670000  46.326980   4.385858
  0.690000  46.326980   4.347573
  0.710000  46.326980   4.310391
  0.730000  46.326980   4.274237
  0.750000  46.326980   4.239074
  0.150000  47.684560   6.291104
  0.170000  47.684560   6.149565
  0.190000  47.684560   6.021094
  0.210000  47.684560   5.903424
  0.230000  47.684560   5.794847
  0.250000  47.684560   5.695076
  0.270000  47.684560   5.601728
  0.290000  47.684560   5.513908
  0.310000  47.684560   5.431063
  0.330000  47.684560   5.352701
  0.350000  47.684560   5.278387
  0.370000  47.684560   5.207773
  0.390000  47.684560   5.140520
  0.410000  47.684560   5.076336
  0.430000  47.684560   5.014976
  0.450000  47.684560   4.956214
  0.470000  47.684560   4.899922
  0.490000  47.684560   4.845887
  0.510000  47.684560   4.793870
  0.530000  47.684560   4.743748
  0.550000  47.684560   4.695399
  0.570000  47.684560   4.648700
  0.590000  47.684560   4.603563
  0.610000  47.684560   4.559897
  0.630000  47.684560   4.517605
  0.650000  47.684560   4.476629
  0.670000  47.684560   4.436875
  0.690000  47.684560   4.398295
  0.710000  47.684560   4.360820
  0.730000  47.684560   4.324393
  0.750000  47.684560   4.288950
  0.150000  49.042140   6.356217
  0.170000  49.042140   6.213262
  0.190000  49.042140   6.083547
  0.210000  49.042140   5.964773
  0.230000  49.042140   5.855194
  0.250000  49.042140   5.754585
  0.270000  49.042140   5.660460
  0.290000  49.042140   5.571909
  0.310000  49.042140   5.488378
  0.330000  49.042140   5.409380
  0.350000  49.042140   5.334477
  0.370000  49.042140   5.263293
  0.390000  49.042140   5.195506
  0.410000  49.042140   5.130820
  0.430000  49.042140   5.068982
  0.450000  49.042140   5.009760
  0.470000  49.042140   4.953039
  0.490000  49.042140   4.898596
  0.510000  49.042140   4.846199
  0.530000  49.042140   4.795697
  0.550000  49.042140   4.746974
  0.570000  49.042140   4.699930
  0.590000  49.042140   4.654459
  0.610000  49.042140   4.610458
  0.630000  49.042140   4.567862
  0.650000  49.042140   4.526567
  0.670000  49.042140   4.486522
  0.690000  49.042140   4.447649
  0.710000  49.042140   4.409906
  0.730000  49.042140   4.373203
  0.750000  49.042140   4.337499
  0.150000  50.399720   6.419436
  0.170000  50.399720   6.275099
  0.190000  50.399720   6.144194
  0.210000  50.399720   6.024364
  0.230000  50.399720   5.913833
  0.250000  50.399720   5.812410
  0.270000  50.399720   5.717521
  0.290000  50.399720   5.628279
  0.310000  50.399720   5.544089
  0.330000  50.399720   5.464475
  0.350000  50.399720   5.388997
  0.370000  50.399720   5.317277
  0.390000  50.399720   5.248971
  0.410000  50.399720   5.183800
  0.430000  50.399720   5.121500
  0.450000  50.399720   5.061851
  0.470000  50.399720   5.004717
  0.490000  50.399720   4.949884
  0.510000  50.399720   4.897100
  0.530000  50.399720   4.846236
  0.550000  50.399720   4.797175
  0.570000  50.399720   4.749791
  0.590000  50.399720   4.703989
  0.610000  50.399720   4.659690
  0.630000  50.399720   4.616778
  0.650000  50.399720   4.575195
  0.670000  50.399720   4.534859
  0.690000  50.399720   4.495719
  0.710000  50.399720   4.457705
  0.730000  50.399720   4.420745
  0.750000  50.399720   4.384787
  0.150000  51.757300   6.480862
  0.170000  51.757300   6.335207
  0.190000  51.757300   6.203136
  0.210000  51.757300   6.082277
  0.230000  51.757300   5.970826
  0.250000  51.757300   5.868593
  0.270000  51.757300   5.773001
  0.290000  51.757300   5.683080
  0.310000  51.757300   5.598273
  0.330000  51.757300   5.518070
  0.350000  51.757300   5.442036
  0.370000  51.757300   5.369793
  0.390000  51.757300   5.300998
  0.410000  51.757300   5.235362
  0.430000  51.757300   5.172608
  0.450000  51.757300   5.112533
  0.470000  51.757300   5.055004
  0.490000  51.757300   4.999800
  0.510000  51.757300   4.946665
  0.530000  51.757300   4.895462
  0.550000  51.757300   4.846056
  0.570000  51.757300   4.798354
  0.590000  51.757300   4.752247
  0.610000  51.757300   4.707635
  0.630000  51.757300   4.664436
  0.650000  51.757300   4.622569
  0.670000  51.757300   4.581966
  0.690000  51.757300   4.542556
  0.710000  51.757300   4.504288
  0.730000  51.757300   4.467080
  0.750000  51.757300   4.430886
  0.150000  53.114880   6.540604
  0.170000  53.114880   6.393648
  0.190000  53.114880   6.260460
  0.210000  53.114880   6.138615
  0.230000  53.114880   6.026269
  0.250000  53.114880   5.923290
  0.270000  53.114880   5.826992
  0.290000  53.114880   5.736419
  0.310000  53.114880   5.651005
  0.330000  53.114880   5.570238
  0.350000  53.114880   5.493673
  0.370000  53.114880   5.420922
  0.390000  53.114880   5.351656
  0.410000  53.114880   5.285572
  0.430000  53.114880   5.222400
  0.450000  53.114880   5.161914
  0.470000  53.114880   5.104011
  0.490000  53.114880   5.048444
  0.510000  53.114880   4.994956
  0.530000  53.114880   4.943414
  0.550000  53.114880   4.893697
  0.570000  53.114880   4.845681
  0.590000  53.114880   4.799275
  0.610000  53.114880   4.754374
  0.630000  53.114880   4.710896
  0.650000  53.114880   4.668761
  0.670000  53.114880   4.627893
  0.690000  53.114880   4.588229
  0.710000  53.114880   4.549716
  0.730000  53.114880   4.512274
  0.750000  53.114880   4.475849
  0.150000  54.472460   6.598711
  0.170000  54.472460   6.450527
  0.190000  54.472460   6.316265
  0.210000  54.472460   6.193442
  0.230000  54.472460   6.080254
  0.250000  54.472460   5.976525
  0.270000  54.472460   5.879563
  0.290000  54.472460   5.788372
  0.310000  54.472460   5.702363
  0.330000  54.472460   5.621044
  0.350000  54.472460   5.543970
  0.370000  54.472460   5.470738
  0.390000  54.472460   5.401016
  0.410000  54.472460   5.334487
  0.430000  54.472460   5.270912
  0.450000  54.472460   5.210037
  0.470000  54.472460   5.151764
  0.490000  54.472460   5.095851
  0.510000  54.472460   5.042038
  0.530000  54.472460   4.990178
  0.550000  54.472460   4.940145
  0.570000  54.472460   4.891843
  0.590000  54.472460   4.845141
  0.610000  54.472460   4.799965
  0.630000  54.472460   4.756218
  0.650000  54.472460   4.713822
  0.670000  54.472460   4.672701
  0.690000  54.472460   4.632792
  0.710000  54.472460   4.594048
  0.730000  54.472460   4.556377
  0.750000  54.472460   4.519721
  0.150000  55.830040   6.655307
  0.170000  55.830040   6.505915
  0.190000  55.830040   6.370590
  0.210000  55.830040   6.246856
  0.230000  55.830040   6.132815
  0.250000  55.830040   6.028388
  0.270000  55.830040   5.930772
  0.290000  55.830040   5.838978
  0.310000  55.830040   5.752415
  0.330000  55.830040   5.670569
  0.350000  55.830040   5.592996
  0.370000  55.830040   5.519301
  0.390000  55.830040   5.449140
  0.410000  55.830040   5.382200
  0.430000  55.830040   5.318220
  0.450000  55.830040   5.256974
  0.470000  55.830040   5.198351
  0.490000  55.830040   5.142108
  0.510000  55.830040   5.087964
  0.530000  55.830040   5.035795
  0.550000  55.830040   4.985479
  0.570000  55.830040   4.936876
  0.590000  55.830040   4.889905
  0.610000  55.830040   4.844456
  0.630000  55.830040   4.800454
  0.650000  55.830040   4.757805
  0.670000  55.830040   4.716442
  0.690000  55.830040   4.676298
  0.710000  55.830040   4.637327
  0.730000  55.830040   4.599432
  0.750000  55.830040   4.562568
  0.150000  57.187620   6.710426
  0.170000  57.187620   6.559871
  0.190000  57.187620   6.423537
  0.210000  57.187620   6.298887
  0.230000  57.187620   6.184052
  0.250000  57.187620   6.078949
  0.270000  57.187620   5.980707
  0.290000  57.187620   5.888330
  0.310000  57.187620   5.801218
  0.330000  57.187620   5.718874
  0.350000  57.187620   5.640815
  0.370000  57.187620   5.566674
  0.390000  57.187620   5.496074
  0.410000  57.187620   5.428743
  0.430000  57.187620   5.364387
  0.450000  57.187620   5.302774
  0.470000  57.187620   5.243802
  0.490000  57.187620   5.187241
  0.510000  57.187620   5.132799
  0.530000  57.187620   5.080330
  0.550000  57.187620   5.029721
  0.570000  57.187620   4.980849
  0.590000  57.187620   4.933607
  0.610000  57.187620   4.887910
  0.630000  57.187620   4.843652
  0.650000  57.187620   4.800761
  0.670000  57.187620   4.759159
  0.690000  57.187620   4.718791
  0.710000  57.187620   4.679603
  0.730000  57.187620   4.641500
  0.750000  57.187620   4.604430
  0.150000  58.545200   6.764177
  0.170000  58.545200   6.612486
  0.190000  58.545200   6.475175
  0.210000  58.545200   6.349649
  0.230000  58.545200   6.234041
  0.250000  58.545200   6.128270
  0.270000  58.545200   6.029426
  0.290000  58.545200   5.936476
  0.310000  58.545200   5.848836
  0.330000  58.545200   5.765998
  0.350000  58.545200   5.687484
  0.370000  58.545200   5.612905
  0.390000  58.545200   5.541907
  0.410000  58.545200   5.474175
  0.430000  58.545200   5.409453
  0.450000  58.545200   5.347493
  0.470000  58.545200   5.288201
  0.490000  58.545200   5.231321
  0.510000  58.545200   5.176577
  0.530000  58.545200   5.123835
  0.550000  58.545200   5.072943
  0.570000  58.545200   5.023805
  0.590000  58.545200   4.976310
  0.610000  58.545200   4.930360
  0.630000  58.545200   4.885862
  0.650000  58.545200   4.842735
  0.670000  58.545200   4.800914
  0.690000  58.545200   4.760325
  0.710000  58.545200   4.720929
  0.730000  58.545200   4.682623
  0.750000  58.545200   4.645348
  0.150000  59.902780   6.816584
  0.170000  59.902780   6.663802
  0.190000  59.902780   6.525530
  0.210000  59.902780   6.399183
  0.230000  59.902780   6.282798
  0.250000  59.902780   6.176386
  0.270000  59.902780   6.076960
  0.290000  59.902780   5.983473
  0.310000  59.902780   5.895330
  0.330000  59.902780   5.812007
  0.350000  59.902780   5.733056
  0.370000  59.902780   5.658047
  0.390000  59.902780   5.586655
  0.410000  59.902780   5.518556
  0.430000  59.902780   5.453479
  0.450000  59.902780   5.391172
  0.470000  59.902780   5.331562
  0.490000  59.902780   5.274394
  0.510000  59.902780   5.219367
  0.530000  59.902780   5.166339
  0.550000  59.902780   5.115188
  0.570000  59.902780   5.065789
  0.590000  59.902780   5.018049
  0.610000  59.902780   4.971859
  0.630000  59.902780   4.927129
  0.650000  59.902780   4.883781
  0.670000  59.902780   4.841741
  0.690000  59.902780   4.800939
  0.710000  59.902780   4.761343
  0.730000  59.902780   4.722836
  0.750000  59.902780   4.685378
  0.150000  61.260360   6.867758
  0.170000  61.260360   6.713916
  0.190000  61.260360   6.574700
  0.210000  61.260360   6.447512
  0.230000  61.260360   6.330403
  0.250000  61.260360   6.223376
  0.270000  61.260360   6.123388
  0.290000  61.260360   6.029368
  0.310000  61.260360   5.940741
  0.330000  61.260360   5.856959
  0.350000  61.260360   5.777568
  0.370000  61.260360   5.702174
  0.390000  61.260360   5.630388
  0.410000  61.260360   5.561925
  0.430000  61.260360   5.496503
  0.450000  61.260360   5.433878
  0.470000  61.260360   5.373956
  0.490000  61.260360   5.316494
  0.510000  61.260360   5.261194
  0.530000  61.260360   5.207899
  0.550000  61.260360   5.156488
  0.570000  61.260360   5.106851
  0.590000  61.260360   5.058865
  0.610000  61.260360   5.012446
  0.630000  61.260360   4.967496
  0.650000  61.260360   4.923933
  0.670000  61.260360   4.881674
  0.690000  61.260360   4.840673
  0.710000  61.260360   4.800881
  0.730000  61.260360   4.762184
  0.750000  61.260360   4.724542
  0.150000  62.617940   6.917717
  0.170000  62.617940   6.762817
  0.190000  62.617940   6.622713
  0.210000  62.617940   6.494727
  0.230000  62.617940   6.376927
  0.250000  62.617940   6.269291
  0.270000  62.617940   6.168747
  0.290000  62.617940   6.074217
  0.310000  62.617940   5.985113
  0.330000  62.617940   5.900892
  0.350000  62.617940   5.821089
  0.370000  62.617940   5.745282
  0.390000  62.617940   5.673133
  0.410000  62.617940   5.604327
  0.430000  62.617940   5.538566
  0.450000  62.617940   5.475625
  0.470000  62.617940   5.415415
  0.490000  62.617940   5.357684
  0.510000  62.617940   5.302104
  0.530000  62.617940   5.248555
  0.550000  62.617940   5.196900
  0.570000  62.617940   5.147018
  0.590000  62.617940   5.098802
  0.610000  62.617940   5.052153
  0.630000  62.617940   5.006990
  0.650000  62.617940   4.963216
  0.670000  62.617940   4.920761
  0.690000  62.617940   4.879562
  0.710000  62.617940   4.839573
  0.730000  62.617940   4.800706
  0.750000  62.617940   4.762880
  0.150000  63.975520   6.966515
  0.170000  63.975520   6.810616
  0.190000  63.975520   6.669622
  0.210000  63.975520   6.540886
  0.230000  63.975520   6.422382
  0.250000  63.975520   6.314168
  0.270000  63.975520   6.213091
  0.290000  63.975520   6.118070
  0.310000  63.975520   6.028497
  0.330000  63.975520   5.943851
  0.350000  63.975520   5.863633
  0.370000  63.975520   5.787468
  0.390000  63.975520   5.714960
  0.410000  63.975520   5.645808
  0.430000  63.975520   5.579731
  0.450000  63.975520   5.516476
  0.470000  63.975520   5.455974
  0.490000  63.975520   5.397974
  0.510000  63.975520   5.342143
  0.530000  63.975520   5.288340
  0.550000  63.975520   5.236449
  0.570000  63.975520   5.186336
  0.590000  63.975520   5.137897
  0.610000  63.975520   5.091034
  0.630000  63.975520   5.045660
  0.650000  63.975520   5.001683
  0.670000  63.975520   4.959031
  0.690000  63.975520   4.917633
  0.710000  63.975520   4.877483
  0.730000  63.975520   4.838426
  0.750000  63.975520   4.800429
  0.150000  65.333100   7.014219
  0.170000  65.333100   6.857352
  0.190000  65.333100   6.715499
  0.210000  65.333100   6.585994
  0.230000  65.333100   6.466820
  0.250000  65.333100   6.358040
  0.270000  65.333100   6.256454
  0.290000  65.333100   6.160963
  0.310000  65.333100   6.070942
  0.330000  65.333100   5.985870
  0.350000  65.333100   5.905272
  0.370000  65.333100   5.828719
  0.390000  65.333100   5.755869
  0.410000  65.333100   5.686388
  0.430000  65.333100   5.620002
  0.450000  65.333100   5.556461
  0.470000  65.333100   5.495691
  0.490000  65.333100   5.437418
  0.510000  65.333100   5.381339
  0.530000  65.333100   5.327301
  0.550000  65.333100   5.275172
  0.570000  65.333100   5.224836
  0.590000  65.333100   5.176186
  0.610000  65.333100   5.129118
  0.630000  65.333100   5.083533
  0.650000  65.333100   5.039364
  0.670000  65.333100   4.996517
  0.690000  65.333100   4.954948
  0.710000  65.333100   4.914609
  0.730000  65.333100   4.875384
  0.750000  65.333100   4.837221
  0.150000  66.690680   7.060862
  0.170000  66.690680   6.903021
  0.190000  66.690680   6.760363
  0.210000  66.690680   6.630116
  0.230000  66.690680   6.510297
  0.250000  66.690680   6.400973
  0.270000  66.690680   6.298886
  0.290000  66.690680   6.202927
  0.310000  66.690680   6.112479
  0.330000  66.690680   6.027004
  0.350000  66.690680   5.946020
  0.370000  66.690680   5.869123
  0.390000  66.690680   5.795936
  0.410000  66.690680   5.726137
  0.430000  66.690680   5.659440
  0.450000  66.690680   5.595608
  0.470000  66.690680   5.534570
  0.490000  66.690680   5.476054
  0.510000  66.690680   5.419727
  0.530000  66.690680   5.365460
  0.550000  66.690680   5.313106
  0.570000  66.690680   5.262548
  0.590000  66.690680   5.213690
  0.610000  66.690680   5.166418
  0.630000  66.690680   5.120646
  0.650000  66.690680   5.076287
  0.670000  66.690680   5.033253
  0.690000  66.690680   4.991506
  0.710000  66.690680   4.951000
  0.730000  66.690680   4.911608
  0.750000  66.690680   4.873287
  0.150000  68.048260   7.106489
  0.170000  68.048260   6.947729
  0.190000  68.048260   6.804240
  0.210000  68.048260   6.673306
  0.230000  68.048260   6.552854
  0.250000  68.048260   6.443004
  0.270000  68.048260   6.340422
  0.290000  68.048260   6.244007
  0.310000  68.048260   6.153148
  0.330000  68.048260   6.067274
  0.350000  68.048260   5.985931
  0.370000  68.048260   5.908677
  0.390000  68.048260   5.835161
  0.410000  68.048260   5.765055
  0.430000  68.048260   5.698077
  0.450000  68.048260   5.633971
  0.470000  68.048260   5.572663
  0.490000  68.048260   5.513904
  0.510000  68.048260   5.457350
  0.530000  68.048260   5.402850
  0.550000  68.048260   5.350284
  0.570000  68.048260   5.299519
  0.590000  68.048260   5.250456
  0.610000  68.048260   5.202987
  0.630000  68.048260   5.157022
  0.650000  68.048260   5.112470
  0.670000  68.048260   5.069275
  0.690000  68.048260   5.027349
  0.710000  68.048260   4.986676
  0.730000  68.048260   4.947130
  0.750000  68.048260   4.908646
  0.150000  69.405840   7.151170
  0.170000  69.405840   6.991490
  0.190000  69.405840   6.847211
  0.210000  69.405840   6.715591
  0.230000  69.405840   6.594520
  0.250000  69.405840   6.484150
  0.270000  69.405840   6.381101
  0.290000  69.405840   6.284247
  0.310000  69.405840   6.192970
  0.330000  69.405840   6.106724
  0.350000  69.405840   6.025011
  0.370000  69.405840   5.947436
  0.390000  69.405840   5.873601
  0.410000  69.405840   5.803195
  0.430000  69.405840   5.735928
  0.450000  69.405840   5.671556
  0.470000  69.405840   5.610002
  0.490000  69.405840   5.551003
  0.510000  69.405840   5.494224
  0.530000  69.405840   5.439505
  0.550000  69.405840   5.386720
  0.570000  69.405840   5.335762
  0.590000  69.405840   5.286499
  0.610000  69.405840   5.238845
  0.630000  69.405840   5.192694
  0.650000  69.405840   5.147975
  0.670000  69.405840   5.104594
  0.690000  69.405840   5.062503
  0.710000  69.405840   5.021676
  0.730000  69.405840   4.981969
  0.750000  69.405840   4.943336
  0.150000  70.763420   7.194886
  0.170000  70.763420   7.034315
  0.190000  70.763420   6.889300
  0.210000  70.763420   6.756986
  0.230000  70.763420   6.635320
  0.250000  70.763420   6.524448
  0.270000  70.763420   6.420949
  0.290000  70.763420   6.323670
  0.310000  70.763420   6.232003
  0.330000  70.763420   6.145379
  0.350000  70.763420   6.063335
  0.370000  70.763420   5.985427
  0.390000  70.763420   5.911285
  0.410000  70.763420   5.840591
  0.430000  70.763420   5.773045
  0.450000  70.763420   5.708405
  0.470000  70.763420   5.646609
  0.490000  70.763420   5.587386
  0.510000  70.763420   5.530380
  0.530000  70.763420   5.475458
  0.550000  70.763420   5.422467
  0.570000  70.763420   5.371307
  0.590000  70.763420   5.321855
  0.610000  70.763420   5.274017
  0.630000  70.763420   5.227684
  0.650000  70.763420   5.182796
  0.670000  70.763420   5.139251
  0.690000  70.763420   5.096995
  0.710000  70.763420   5.056016
  0.730000  70.763420   5.016158
  0.750000  70.763420   4.977382
  0.150000  72.121000   7.237712
  0.170000  72.121000   7.076290
  0.190000  72.121000   6.930516
  0.210000  72.121000   6.797550
  0.230000  72.121000   6.675311
  0.250000  72.121000   6.563948
  0.270000  72.121000   6.459998
  0.290000  72.121000   6.362316
  0.310000  72.121000   6.270248
  0.330000  72.121000   6.183282
  0.350000  72.121000   6.100885
  0.370000  72.121000   6.022659
  0.390000  72.121000   5.948223
  0.410000  72.121000   5.877247
  0.430000  72.121000   5.809446
  0.450000  72.121000   5.744549
  0.470000  72.121000   5.682512
  0.490000  72.121000   5.623071
  0.510000  72.121000   5.565851
  0.530000  72.121000   5.510714
  0.550000  72.121000   5.457540
  0.570000  72.121000   5.406182
  0.590000  72.121000   5.356551
  0.610000  72.121000   5.308523
  0.630000  72.121000   5.262034
  0.650000  72.121000   5.216968
  0.670000  72.121000   5.173259
  0.690000  72.121000   5.130853
  0.710000  72.121000   5.089717
  0.730000  72.121000   5.049721
  0.750000  72.121000   5.010796
  0.150000  73.478580   7.279701
  0.170000  73.478580   7.117433
  0.190000  73.478580   6.970913
  0.210000  73.478580   6.837317
  0.230000  73.478580   6.714508
  0.250000  73.478580   6.602669
  0.270000  73.478580   6.498282
  0.290000  73.478580   6.400198
  0.310000  73.478580   6.307773
  0.330000  73.478580   6.220433
  0.350000  73.478580   6.137728
  0.370000  73.478580   6.059191
  0.390000  73.478580   5.984463
  0.410000  73.478580   5.913211
  0.430000  73.478580   5.845148
  0.450000  73.478580   5.780011
  0.470000  73.478580   5.717747
  0.490000  73.478580   5.658085
  0.510000  73.478580   5.600665
  0.530000  73.478580   5.545325
  0.550000  73.478580   5.491954
  0.570000  73.478580   5.440415
  0.590000  73.478580   5.390605
  0.610000  73.478580   5.342408
  0.630000  73.478580   5.295744
  0.650000  73.478580   5.250517
  0.670000  73.478580   5.206655
  0.690000  73.478580   5.164090
  0.710000  73.478580   5.122813
  0.730000  73.478580   5.082668
  0.750000  73.478580   5.043616
  0.150000  74.836160   7.320825
  0.170000  74.836160   7.157747
  0.190000  74.836160   7.010521
  0.210000  74.836160   6.876311
  0.230000  74.836160   6.752943
  0.250000  74.836160   6.640646
  0.270000  74.836160   6.535840
  0.290000  74.836160   6.437362
  0.310000  74.836160   6.344562
  0.330000  74.836160   6.256903
  0.350000  74.836160   6.173874
  0.370000  74.836160   6.095036
  0.390000  74.836160   6.020029
  0.410000  74.836160   5.948514
  0.430000  74.836160   5.880190
  0.450000  74.836160   5.814810
  0.470000  74.836160   5.752329
  0.490000  74.836160   5.692456
  0.510000  74.836160   5.634825
  0.530000  74.836160   5.579307
  0.550000  74.836160   5.525742
  0.570000  74.836160   5.474026
  0.590000  74.836160   5.424029
  0.610000  74.836160   5.375677
  0.630000  74.836160   5.328851
  0.650000  74.836160   5.283463
  0.670000  74.836160   5.239451
  0.690000  74.836160   5.196737
  0.710000  74.836160   5.155321
  0.730000  74.836160   5.115041
  0.750000  74.836160   5.075848
  0.150000  76.193740   7.361166
  0.170000  76.193740   7.197269
  0.190000  76.193740   7.049388
  0.210000  76.193740   6.914551
  0.230000  76.193740   6.790651
  0.250000  76.193740   6.677899
  0.270000  76.193740   6.572683
  0.290000  76.193740   6.473819
  0.310000  76.193740   6.380684
  0.330000  76.193740   6.292677
  0.350000  76.193740   6.209332
  0.370000  76.193740   6.130211
  0.390000  76.193740   6.054925
  0.410000  76.193740   5.983156
  0.430000  76.193740   5.914595
  0.450000  76.193740   5.848980
  0.470000  76.193740   5.786279
  0.490000  76.193740   5.726207
  0.510000  76.193740   5.668383
  0.530000  76.193740   5.612670
  0.550000  76.193740   5.558928
  0.570000  76.193740   5.507038
  0.590000  76.193740   5.456880
  0.610000  76.193740   5.408353
  0.630000  76.193740   5.361367
  0.650000  76.193740   5.315833
  0.670000  76.193740   5.271664
  0.690000  76.193740   5.228814
  0.710000  76.193740   5.187256
  0.730000  76.193740   5.146848
  0.750000  76.193740   5.107521
  0.150000  77.551320   7.400745
  0.170000  77.551320   7.236063
  0.190000  77.551320   7.087491
  0.210000  77.551320   6.952063
  0.230000  77.551320   6.827638
  0.250000  77.551320   6.714455
  0.270000  77.551320   6.608849
  0.290000  77.551320   6.509615
  0.310000  77.551320   6.416117
  0.330000  77.551320   6.327802
  0.350000  77.551320   6.244156
  0.370000  77.551320   6.164750
  0.390000  77.551320   6.089200
  0.410000  77.551320   6.017176
  0.430000  77.551320   5.948375
  0.450000  77.551320   5.882542
  0.470000  77.551320   5.819626
  0.490000  77.551320   5.759349
  0.510000  77.551320   5.701345
  0.530000  77.551320   5.645446
  0.550000  77.551320   5.591530
  0.570000  77.551320   5.539458
  0.590000  77.551320   5.489146
  0.610000  77.551320   5.440464
  0.630000  77.551320   5.393320
  0.650000  77.551320   5.347638
  0.670000  77.551320   5.303324
  0.690000  77.551320   5.260330
  0.710000  77.551320   5.218649
  0.730000  77.551320   5.178104
  0.750000  77.551320   5.138655
  0.150000  78.908900   7.439575
  0.170000  78.908900   7.274138
  0.190000  78.908900   7.124888
  0.210000  78.908900   6.988896
  0.230000  78.908900   6.863951
  0.250000  78.908900   6.750338
  0.270000  78.908900   6.644344
  0.290000  78.908900   6.544754
  0.310000  78.908900   6.450920
  0.330000  78.908900   6.362301
  0.350000  78.908900   6.278361
  0.370000  78.908900   6.198680
  0.390000  78.908900   6.122874
  0.410000  78.908900   6.050596
  0.430000  78.908900   5.981559
  0.450000  78.908900   5.915507
  0.470000  78.908900   5.852386
  0.490000  78.908900   5.791927
  0.510000  78.908900   5.733731
  0.530000  78.908900   5.677654
  0.550000  78.908900   5.623569
  0.570000  78.908900   5.571340
  0.590000  78.908900   5.520855
  0.610000  78.908900   5.472019
  0.630000  78.908900   5.424731
  0.650000  78.908900   5.378900
  0.670000  78.908900   5.334454
  0.690000  78.908900   5.291320
  0.710000  78.908900   5.249506
  0.730000  78.908900   5.208838
  0.750000  78.908900   5.169268
  0.150000  80.266480   7.477670
  0.170000  80.266480   7.311497
  0.190000  80.266480   7.161604
  0.210000  80.266480   7.025053
  0.230000  80.266480   6.899614
  0.250000  80.266480   6.785584
